scl/bohlen_mean.scl	1/3 minor BP diesis (245/243) tempered 7/3 meantone scale  ·  bohlen_mean
scl/meanthird.scl	1/3-comma meantone scale (Salinas)  ·  meanthird
scl/meanthirdp.scl	1/3-P comma meantone scale  ·  meanthirdp
scl/diamin7marv.scl	1/4 kleismic tempered diamin7  ·  diamin7marv
scl/marvbiz.scl	1/4 kleismic tempered marvel "byzantine" scale  ·  marvbiz
scl/trab19marv.scl	1/4 kleismic tempered trab19  ·  trab19marv
scl/dudon_comptine.scl	1/4 pyth. comma meantone sequence between C and E, completed by 8 pure fifths  ·  dudon_comptine
scl/dudon_comptine_h3.scl	1/4 pyth. comma meantone sequence between G and B, completed by 8 pure fifths  ·  dudon_comptine_h3
scl/meanquarm23.scl	1/4-comma meantone approximation with minimal order 23 beatings  ·  meanquarm23
scl/meanquar_15.scl	1/4-comma meantone scale with split C#/Db, D#/Eb and G#/Ab  ·  meanquar_15
scl/meanquar_17.scl	1/4-comma meantone scale with split C#/Db, D#/Eb, F#/Gb, G#/Ab and A#/Bb  ·  meanquar_17
scl/meanquar_16.scl	1/4-comma meantone scale with split C#/Db, D#/Eb, G#/Ab and A#/Bb  ·  meanquar_16
scl/meanquar_14.scl	1/4-comma meantone scale with split D#/Eb and G#/Ab, Otto Gibelius (1666)  ·  meanquar_14
scl/meanquar.scl	1/4-comma meantone scale. Pietro Aaron's temp. (1523). 6/5 beats twice 3/2  ·  meanquar
scl/meanquarw2.scl	1/4-comma meantone with 1/2 wolf, used in England in 19th c. (Ellis)  ·  meanquarw2
scl/meanquarw3.scl	1/4-comma meantone with 3 superpythagorean fifths, C. di Veroli & S. Leidemann (1985), also called Rainbow  ·  meanquarw3
scl/schulter_qcm62a.scl	1/4-comma meantone, two 31-notes at 1/4-comma (Vicentino-like system)  ·  schulter_qcm62a
scl/grady_centaurmarv.scl	1/4-kleismic marvel tempered centaur/meandin  ·  grady_centaurmarv
scl/rosati_21m.scl	1/4-kleismic marvel tempering of rosati_21.scl  ·  rosati_21m
scl/meanpkleis.scl	1/5 kleisma positive temperament  ·  meanpkleis
scl/meannkleis.scl	1/5 kleisma tempered meantone scale  ·  meannkleis
scl/meanfifth2.scl	1/5-comma meantone by John Holden (1770)  ·  meanfifth2
scl/meanfifth.scl	1/5-comma meantone scale (Verheijen)  ·  meanfifth
scl/wendell2p.scl	1/5P version of wendell2.scl, Op de Coul  ·  wendell2p
scl/meansixth.scl	1/6-comma meantone scale (tritonic temperament of Salinas)  ·  meansixth
scl/meansixthso.scl	1/6-comma meantone scale with 1/6-comma stretched oct, Dave Keenan TL 13-12-99  ·  meansixthso
scl/meansev.scl	1/7-comma meantone scale, Jean-Baptiste Romieu (1755)  ·  meansev
scl/meanschis7.scl	1/7-schisma linear temperament  ·  meanschis7
scl/meaneightp.scl	1/8 Pyth. comma meantone scale  ·  meaneightp
scl/meaneight.scl	1/8-comma meantone scale, Romieu 2 (1754)  ·  meaneight
scl/temp12p8.scl	1/8-Pyth. comma well temperament  ·  temp12p8
scl/meanschis.scl	1/8-schisma temperament, Helmholtz  ·  meanschis
scl/meannine.scl	1/9-comma meantone scale, Jean-Baptiste Romieu 3 (1754)  ·  meannine
scl/meanhar2.scl	1/9-Harrison's comma meantone scale  ·  meanhar2
scl/meansabat.scl	1/9-schisma meantone scale of Eduard Sábat-Garibaldi  ·  meansabat
scl/sin.scl	1/sin(2pi/n), n=4..25  ·  sin
scl/prop10a.scl	10 note proper scale, 11-limit optimized  ·  prop10a
scl/prop10b.scl	10 note proper scale, 11-limit optimized  ·  prop10b
scl/prop10c.scl	10 note proper scale, 11-limit optimized  ·  prop10c
scl/prop10d.scl	10 note proper scale, 11-limit optimized  ·  prop10d
scl/prop10h.scl	10 note proper scale, 11-limit optimized  ·  prop10h
scl/prop10i.scl	10 note proper scale, 11-limit optimized  ·  prop10i
scl/prop10j.scl	10 note proper scale, 11-limit optimized  ·  prop10j
scl/prop10k.scl	10 note proper scale, 11-limit optimized  ·  prop10k
scl/prop10l.scl	10 note proper scale, 11-limit optimized  ·  prop10l
scl/prop10e.scl	10 note proper scale, 13-limit optimized  ·  prop10e
scl/prop10f.scl	10 note proper scale, 13-limit optimized  ·  prop10f
scl/prop10g.scl	10 note proper scale, 13-limit optimized  ·  prop10g
scl/10-13.scl	10 out of 13-tET MOS, Carl Lumma, TL 21-12-1999  ·  10-13
scl/10-19.scl	10 out of 19-tET, Mandelbaum. Negri[10]  ·  10-19
scl/10-29.scl	10 out of 29-tET, chain of 124.138 cents intervals, Keenan  ·  10-29
scl/wilson-grady_metaptolemy10.scl	10 tone to scale rotate 7 tone Meta-Ptolemy  ·  wilson-grady_metaptolemy10
scl/b10_13.scl	10-tET approximation with minimal order 13 beats  ·  b10_13
scl/h10_27.scl	10-tET harmonic approximation, fundamental=27  ·  h10_27
scl/diaphonic_10.scl	10-tone Diaphonic Cycle  ·  diaphonic_10
scl/shaka10.scl	10-tone scale tempered with 2.3.35.11.29.41 shaka  ·  shaka10
scl/yarman_segah.scl	10-tone Segah/Huzzam by Ozan Yarman  ·  yarman_segah
scl/yarman_ushaq.scl	10-tone Ushaq/Huseyni by Ozan Yarman  ·  yarman_ushaq
scl/cet182a.scl	10/9 equal temperament  ·  cet182a
scl/chrom_soft.scl	100/81 Chromatic. This genus is a good approximation to the soft chromatic  ·  chrom_soft
scl/pipedum_41.scl	100/99, 105/104, 196/195, 275/273, 385/384, Paul Erlich, TL 3-11-2000  ·  pipedum_41
scl/pipedum_34b.scl	100/99, 243/242, 5632/5625, Manuel Op de Coul  ·  pipedum_34b
scl/cet54a.scl	101st root of 24  ·  cet54a
scl/c1029cp.scl	1029/1024 comma pump scale in 190-tET  ·  c1029cp
scl/pipedum_26.scl	1029/1024, 1728/1715, 50/49, Paul Erlich, 2001  ·  pipedum_26
scl/pipedum_10d.scl	1029/1024, 2048/2025, 64/63 are homophonic intervals  ·  pipedum_10d
scl/pipedum_36.scl	1029/1024, 245/243 comma, 50/49 chroma, Gene Ward Smith, 2001  ·  pipedum_36
scl/pipedum_21a.scl	1029/1024, 81/80 comma, 25/24 chroma  ·  pipedum_21a
scl/c10976cp.scl	10976/10935 comma pump scale in 695-tET  ·  c10976cp
scl/pipedum_19g.scl	10976/10935, 225/224, 126/125, Paul Erlich, 2001  ·  pipedum_19g
scl/cet70a.scl	10th root of 3/2  ·  cet70a
scl/cet39f.scl	10th root of 5/4  ·  cet39f
scl/cet198.scl	10th root of pi  ·  cet198
scl/11-18.scl	11 out of 18-tET, g=333.33, TL 27-09-2009  ·  11-18
scl/11-19-mclaren.scl	11 out of 19-tET, Brian McLaren. Asc: 311313313 Desc: 313131313  ·  11-19-mclaren
scl/11-19-gould.scl	11 out of 19-tET, Mark Gould (2002)  ·  11-19-gould
scl/11-19-krantz.scl	11 out of 19-tET, Richard Krantz  ·  11-19-krantz
scl/11-23.scl	11 out of 23-tET, Dan Stearns  ·  11-23
scl/hem_chrom11.scl	11'al Hemiolic Chromatic genus with a CI of 11/9, Winnington-Ingram  ·  hem_chrom11
scl/johnston_6-qt_row.scl	11-limit 'prime row' from Ben Johnston's "6th Quartet"  ·  johnston_6-qt_row
scl/12-31_11.scl	11-limit 12 out of 31-tET, George Secor  ·  12-31_11
scl/ji_18.scl	11-limit approximation of 18-tET  ·  ji_18
scl/diamond_chess11.scl	11-limit chessboard pattern diamond. OdC  ·  diamond_chess11
scl/johnston_6-qt.scl	11-limit complete system from Ben Johnston's "6th Quartet"  ·  johnston_6-qt
scl/diamond11a.scl	11-limit Diamond (partch_29.scl) with added 16/15 & 15/8, Zoomoozophone tuning: 1/1 = 392 Hz  ·  diamond11a
scl/diamond11map.scl	11-limit diamond on a 'centreless' map  ·  diamond11map
scl/star-lesfip.scl	11-limit lesfip version of 77-tET star, 6 to 12 cent tolerance  ·  star-lesfip
scl/marvel6.scl	11-limit marvel tempering of [7/6, 9/7, 10/7, 8/5, 11/6, 2], 166-tET tuning  ·  marvel6
scl/smithgw_mir22.scl	11-limit Miracle[22]  ·  smithgw_mir22
scl/barlow_17.scl	11-limit rational 17-equal, Barlow, On the Quantification of Harmony and Metre  ·  barlow_17
scl/ji_30.scl	11-limit rational interpretation of 30-tET  ·  ji_30
scl/harrison_slye.scl	11-limit scale by Lou Harrison and Bill Slye for National Reso-Phonic Just Intonation Guitar  ·  harrison_slye
scl/fortuna11.scl	11-limit scale from Clem Fortuna  ·  fortuna11
scl/newts.scl	11-limit scale with boatload of neutral thirds  ·  newts
scl/david11.scl	11-limit system from Gary David (1967)  ·  david11
scl/diamond11tr.scl	11-limit triangular diamond lattice with 64/63 intervals removed  ·  diamond11tr
scl/smithgw_wiz28.scl	11-limit Wizard[28]  ·  smithgw_wiz28
scl/smithgw_wiz34.scl	11-limit Wizard[34]  ·  smithgw_wiz34
scl/smithgw_wiz38.scl	11-limit Wizard[38]  ·  smithgw_wiz38
